Temp,WindSpeed,SkyCover,Visibility,Humidity,IsDaylight,Target_Power
0.9428571428571428,0.2941176470588235,0.25,1.0,0.441860465116279,1.0,0.12471295790049207
0.9428571428571428,0.2941176470588235,0.25,1.0,0.6046511627906976,1.0,0.6222252597047567
0.9428571428571428,0.2941176470588235,0.0,1.0,0.17441860465116277,1.0,0.7707217058501914
0.9428571428571428,0.2941176470588235,0.0,1.0,0.2906976744186046,1.0,0.4055494805904866
0.9428571428571428,0.2941176470588235,0.0,1.0,0.49999999999999994,1.0,0.010251503553854565
0.9428571428571428,0.2941176470588235,0.0,1.0,0.5930232558139534,0.0,0.0
0.5714285714285714,0.5411764705882354,0.25,1.0,0.7790697674418605,0.0,0.0
0.5714285714285714,0.5411764705882354,0.25,1.0,0.8488372093023255,0.0,0.0
0.5714285714285714,0.5411764705882354,0.25,1.0,0.8139534883720929,1.0,0.08100054674685621
0.5714285714285714,0.5411764705882354,0.25,1.0,0.627906976744186,1.0,0.6712137780207764
0.5714285714285714,0.5411764705882354,0.25,1.0,0.5465116279069768,1.0,0.8197375615090213
0.5714285714285714,0.5411764705882354,0.25,1.0,0.6511627906976745,1.0,0.421077091306725
0.5714285714285714,0.5411764705882354,0.25,1.0,0.8488372093023255,1.0,0.010360852925095681
0.5714285714285714,0.5411764705882354,0.25,1.0,0.8837209302325582,0.0,0.0
0.6285714285714286,0.18431372549019606,0.75,1.0,0.8837209302325582,0.0,0.0
0.6285714285714286,0.18431372549019606,1.0,1.0,0.8488372093023255,0.0,0.0
0.6285714285714286,0.18431372549019606,1.0,0.9,0.8488372093023255,1.0,0.006806998359759431
0.6285714285714286,0.18431372549019606,0.25,0.9,0.6860465116279069,1.0,0.2709130672498633
0.6285714285714286,0.18431372549019606,0.25,1.0,0.5232558139534884,1.0,0.7795243302351011
0.6285714285714286,0.18431372549019606,0.25,1.0,0.5465116279069768,1.0,0.47813012575177694
0.6285714285714286,0.18431372549019606,0.25,1.0,0.6860465116279069,1.0,0.021131765992345543
0.6285714285714286,0.18431372549019606,0.25,1.0,0.8488372093023255,0.0,0.0
0.6000000000000001,0.3686274509803921,0.75,1.0,0.8139534883720929,0.0,0.0
0.6000000000000001,0.3686274509803921,0.75,1.0,0.7441860465116279,0.0,0.0
0.6000000000000001,0.3686274509803921,1.0,1.0,0.7790697674418605,1.0,0.0017769272826681246
0.6000000000000001,0.3686274509803921,1.0,1.0,0.6860465116279069,1.0,0.14267359212684527
0.6000000000000001,0.3686274509803921,0.25,1.0,0.569767441860465,1.0,0.2949425915800984
0.6000000000000001,0.3686274509803921,0.25,1.0,0.627906976744186,1.0,0.1423728813559322
0.6000000000000001,0.3686274509803921,0.25,1.0,0.7441860465116279,1.0,0.0016402405686167304
0.6000000000000001,0.3686274509803921,0.75,1.0,0.7790697674418605,0.0,0.0
0.6285714285714286,0.3372549019607843,0.75,1.0,0.7790697674418605,0.0,0.0
0.6285714285714286,0.3372549019607843,1.0,1.0,0.7790697674418605,0.0,0.0
0.6285714285714286,0.3372549019607843,1.0,1.0,0.7441860465116279,1.0,0.03679606342263532
0.6285714285714286,0.3372549019607843,0.75,1.0,0.627906976744186,1.0,0.5024603608529251
0.6285714285714286,0.3372549019607843,0.25,1.0,0.5232558139534884,1.0,0.789803171131766
0.6285714285714286,0.3372549019607843,0.25,1.0,0.569767441860465,1.0,0.4015035538545653
0.6285714285714286,0.3372549019607843,0.25,1.0,0.7790697674418605,1.0,0.0094313832695462
0.6285714285714286,0.3372549019607843,0.25,1.0,0.8139534883720929,0.0,0.0
0.5428571428571429,0.403921568627451,0.5,1.0,0.8488372093023255,0.0,0.0
0.5428571428571429,0.403921568627451,1.0,1.0,0.8488372093023255,0.0,0.0
0.5428571428571429,0.403921568627451,1.0,0.8,0.8139534883720929,1.0,0.007982504100601421
0.5428571428571429,0.403921568627451,0.5,1.0,0.6860465116279069,1.0,0.29434117003827226
0.5428571428571429,0.403921568627451,0.25,1.0,0.627906976744186,1.0,0.7556314926189175
0.5428571428571429,0.403921568627451,0.25,1.0,0.7093023255813953,1.0,0.37821213778020774
0.5428571428571429,0.403921568627451,0.25,1.0,0.8488372093023255,1.0,0.0039639147074904315
0.5428571428571429,0.403921568627451,0.25,1.0,0.8488372093023255,0.0,0.0
0.5142857142857142,0.4156862745098039,0.75,1.0,0.8837209302325582,0.0,0.0
0.5142857142857142,0.4156862745098039,0.75,1.0,0.8023255813953487,0.0,0.0
0.5142857142857142,0.4156862745098039,1.0,1.0,0.8372093023255813,1.0,0.0062602515035538545
0.5142857142857142,0.4156862745098039,1.0,0.9,0.7790697674418605,1.0,0.11889010388190267
0.5142857142857142,0.4156862745098039,0.25,1.0,0.627906976744186,1.0,0.5228540185893931
0.5142857142857142,0.4156862745098039,0.25,1.0,0.6860465116279069,1.0,0.40164024056861675
0.5142857142857142,0.4156862745098039,0.75,1.0,0.7674418604651163,1.0,0.011919081465281575
0.5142857142857142,0.4156862745098039,0.75,1.0,0.8372093023255813,0.0,0.0
0.5428571428571429,0.3098039215686274,0.75,1.0,0.7674418604651163,0.0,0.0
0.5428571428571429,0.3098039215686274,1.0,1.0,0.7674418604651163,0.0,0.0
0.5428571428571429,0.3098039215686274,1.0,1.0,0.8023255813953487,1.0,0.011153635866593768
0.5428571428571429,0.3098039215686274,1.0,1.0,0.6744186046511627,1.0,0.3109896118097321
0.5428571428571429,0.3098039215686274,0.5,1.0,0.5465116279069768,1.0,0.7821487151448879
0.5428571428571429,0.3098039215686274,0.5,1.0,0.5930232558139534,1.0,0.39876981957353747
0.5428571428571429,0.3098039215686274,0.25,1.0,0.7790697674418605,1.0,0.006533624931656643
0.5428571428571429,0.3098039215686274,0.25,1.0,0.8023255813953487,0.0,0.0
0.5714285714285714,0.3529411764705882,1.0,1.0,0.8023255813953487,0.0,0.0
0.5714285714285714,0.3529411764705882,1.0,1.0,0.8488372093023255,0.0,0.0
0.5714285714285714,0.3529411764705882,1.0,1.0,0.8139534883720929,1.0,0.00683433570256971
0.5714285714285714,0.3529411764705882,0.75,0.9,0.6860465116279069,1.0,0.41413340623291417
0.5714285714285714,0.3529411764705882,0.25,1.0,0.569767441860465,1.0,0.7813285948605796
0.5714285714285714,0.3529411764705882,0.25,1.0,0.627906976744186,1.0,0.3768999453253144
0.5714285714285714,0.3529411764705882,0.25,1.0,0.7441860465116279,1.0,0.005959540732640788
0.5714285714285714,0.3529411764705882,0.25,1.0,0.8023255813953487,0.0,0.0
0.5142857142857142,0.4509803921568627,0.75,1.0,0.8372093023255813,0.0,0.0
0.5142857142857142,0.4509803921568627,1.0,1.0,0.8488372093023255,0.0,0.0
0.5142857142857142,0.4509803921568627,1.0,0.7000000000000001,0.8837209302325582,1.0,0.01129032258064516
0.5142857142857142,0.4509803921568627,0.75,0.7000000000000001,0.7441860465116279,1.0,0.47599781301257515
0.5142857142857142,0.4509803921568627,0.25,1.0,0.569767441860465,1.0,0.7719792236194641
0.5142857142857142,0.4509803921568627,0.25,1.0,0.6511627906976745,1.0,0.3662383816293056
0.5142857142857142,0.4509803921568627,0.25,1.0,0.8023255813953487,1.0,0.005276107162383816
0.5142857142857142,0.4509803921568627,0.25,1.0,0.8837209302325582,0.0,0.0
0.48571428571428577,0.45490196078431366,0.5,1.0,0.8837209302325582,0.0,0.0
0.48571428571428577,0.45490196078431366,0.75,1.0,0.8023255813953487,0.0,0.0
0.48571428571428577,0.45490196078431366,1.0,0.9,0.8023255813953487,1.0,0.018726079825041007
0.48571428571428577,0.45490196078431366,0.75,1.0,0.6744186046511627,1.0,0.44204483324220883
0.48571428571428577,0.45490196078431366,0.25,1.0,0.569767441860465,1.0,0.7694915254237288
0.48571428571428577,0.45490196078431366,0.5,1.0,0.6162790697674418,1.0,0.3678239475123018
0.48571428571428577,0.45490196078431366,0.25,1.0,0.7674418604651163,1.0,0.005412793876435211
0.48571428571428577,0.45490196078431366,0.5,1.0,0.7441860465116279,0.0,0.0
0.5714285714285714,0.3333333333333333,1.0,1.0,0.7093023255813953,0.0,0.0
0.5714285714285714,0.3333333333333333,1.0,1.0,0.6744186046511627,0.0,0.0
0.5714285714285714,0.3333333333333333,1.0,1.0,0.6511627906976745,1.0,0.009075997813012575
0.5714285714285714,0.3333333333333333,1.0,1.0,0.569767441860465,1.0,0.1603608529250957
0.5714285714285714,0.3333333333333333,0.5,1.0,0.441860465116279,1.0,0.6039912520503007
0.5714285714285714,0.3333333333333333,0.0,1.0,0.46511627906976744,1.0,0.3797977036632039
0.5714285714285714,0.3333333333333333,0.0,1.0,0.6511627906976745,1.0,0.004209950792782941
0.5714285714285714,0.3333333333333333,0.0,1.0,0.6744186046511627,0.0,0.0
0.5142857142857142,0.26666666666666666,0.25,1.0,0.7441860465116279,0.0,0.0
0.5142857142857142,0.26666666666666666,0.25,1.0,0.8372093023255813,0.0,0.0
0.5142857142857142,0.26666666666666666,0.25,1.0,0.8023255813953487,1.0,0.11869874248223072
0.5142857142857142,0.26666666666666666,0.25,1.0,0.48837209302325585,1.0,0.660880262438491
0.5142857142857142,0.26666666666666666,0.0,1.0,0.4069767441860465,1.0,0.8031164570803718
0.5142857142857142,0.26666666666666666,0.0,1.0,0.4302325581395348,1.0,0.3741388737014762
0.5142857142857142,0.26666666666666666,0.25,1.0,0.5930232558139534,1.0,0.0030617823947512303
0.5142857142857142,0.26666666666666666,0.0,1.0,0.6162790697674418,0.0,0.0
0.6000000000000001,0.24313725490196075,0.25,1.0,0.7441860465116279,0.0,0.0
0.6000000000000001,0.24313725490196075,0.25,1.0,0.7674418604651163,0.0,0.0
0.6000000000000001,0.24313725490196075,0.25,1.0,0.7674418604651163,1.0,0.11569163477310006
0.6000000000000001,0.24313725490196075,0.25,1.0,0.569767441860465,1.0,0.6228266812465828
0.6000000000000001,0.24313725490196075,0.75,1.0,0.5465116279069768,1.0,0.6691908146528157
0.6000000000000001,0.24313725490196075,1.0,1.0,0.569767441860465,1.0,0.044505194095133954
0.6000000000000001,0.24313725490196075,1.0,1.0,0.7790697674418605,1.0,0.0
0.6000000000000001,0.24313725490196075,0.75,1.0,0.7790697674418605,0.0,0.0
0.657142857142857,0.3607843137254902,1.0,1.0,0.8488372093023255,0.0,0.0
0.657142857142857,0.3607843137254902,1.0,1.0,0.8837209302325582,0.0,0.0
0.657142857142857,0.3607843137254902,1.0,1.0,0.8139534883720929,1.0,0.017769272826681247
0.657142857142857,0.3607843137254902,1.0,1.0,0.6511627906976745,1.0,0.24989065062875887
0.657142857142857,0.3607843137254902,0.5,1.0,0.569767441860465,1.0,0.6978403499179879
0.657142857142857,0.3607843137254902,0.75,1.0,0.7093023255813953,1.0,0.3512028430836523
0.657142857142857,0.3607843137254902,1.0,1.0,0.8488372093023255,1.0,0.0033351558228540187
0.657142857142857,0.3607843137254902,0.75,1.0,0.8488372093023255,0.0,0.0
0.6000000000000001,0.5215686274509804,0.75,1.0,0.8488372093023255,0.0,0.0
0.6000000000000001,0.5215686274509804,0.75,1.0,0.7790697674418605,0.0,0.0
0.6000000000000001,0.5215686274509804,1.0,1.0,0.8139534883720929,1.0,0.027255330781848004
0.6000000000000001,0.5215686274509804,0.5,1.0,0.6511627906976745,1.0,0.3495352651722253
0.6000000000000001,0.5215686274509804,0.5,1.0,0.5930232558139534,1.0,0.7730180426462547
0.6000000000000001,0.5215686274509804,0.5,1.0,0.6511627906976745,1.0,0.3503553854565336
0.6000000000000001,0.5215686274509804,0.25,1.0,0.7441860465116279,1.0,0.002214324767632586
0.6000000000000001,0.5215686274509804,0.25,1.0,0.8139534883720929,0.0,0.0
0.6857142857142857,0.24313725490196075,0.25,1.0,0.8488372093023255,0.0,0.0
0.6857142857142857,0.24313725490196075,0.0,1.0,0.8372093023255813,0.0,0.0
0.6857142857142857,0.24313725490196075,0.25,1.0,0.7790697674418605,1.0,0.11006014215418261
0.6857142857142857,0.24313725490196075,0.25,1.0,0.6511627906976745,1.0,0.6309732094040459
0.6857142857142857,0.24313725490196075,0.25,1.0,0.2325581395348837,1.0,0.7458720612356479
0.6857142857142857,0.24313725490196075,0.0,1.0,0.3953488372093023,1.0,0.3358939311098961
0.6857142857142857,0.24313725490196075,0.25,1.0,0.6511627906976745,1.0,0.0021596500820120286
0.6857142857142857,0.24313725490196075,0.0,1.0,0.7441860465116279,0.0,0.0
0.7714285714285714,0.29803921568627445,0.0,1.0,0.7790697674418605,0.0,0.0
0.7714285714285714,0.29803921568627445,0.0,1.0,0.7093023255813953,0.0,0.0
0.7714285714285714,0.29803921568627445,0.25,0.9,0.8139534883720929,1.0,0.10863860032804812
0.7714285714285714,0.29803921568627445,0.0,0.9,0.6860465116279069,1.0,0.6320120284308365
0.7714285714285714,0.29803921568627445,0.0,1.0,0.6046511627906976,1.0,0.7342263531984691
0.7714285714285714,0.29803921568627445,0.0,1.0,0.26744186046511625,1.0,0.3310278840896665
0.7714285714285714,0.29803921568627445,0.0,1.0,0.48837209302325585,1.0,0.0017769272826681246
0.7714285714285714,0.29803921568627445,0.0,1.0,0.7093023255813953,0.0,0.0
0.6857142857142857,0.3529411764705882,0.0,1.0,0.8139534883720929,0.0,0.0
0.6857142857142857,0.3529411764705882,0.0,1.0,0.8837209302325582,0.0,0.0
0.6857142857142857,0.3529411764705882,0.25,0.9,0.8837209302325582,1.0,0.10248769819573537
0.6857142857142857,0.3529411764705882,0.25,1.0,0.6046511627906976,1.0,0.6204209950792783
0.6857142857142857,0.3529411764705882,0.25,1.0,0.4302325581395348,1.0,0.7412247129579005
0.6857142857142857,0.3529411764705882,0.25,1.0,0.4069767441860465,1.0,0.32851284855112084
0.6857142857142857,0.3529411764705882,0.25,1.0,0.48837209302325585,1.0,0.0016129032258064516
0.6857142857142857,0.3529411764705882,0.0,1.0,0.5581395348837208,0.0,0.0
0.7142857142857142,0.3215686274509804,0.0,1.0,0.6162790697674418,0.0,0.0
0.7142857142857142,0.3215686274509804,0.0,1.0,0.7674418604651163,0.0,0.0
0.7142857142857142,0.3215686274509804,0.5,1.0,0.6511627906976745,1.0,0.1064516129032258
0.7142857142857142,0.3215686274509804,0.5,1.0,0.569767441860465,1.0,0.6305631492618917
0.7142857142857142,0.3215686274509804,0.5,1.0,0.3837209302325581,1.0,0.7400765445598688
0.7142857142857142,0.3215686274509804,0.5,1.0,0.49999999999999994,1.0,0.32433023510114817
0.7142857142857142,0.3215686274509804,0.25,1.0,0.6511627906976745,1.0,0.001394204483324221
0.7142857142857142,0.3215686274509804,0.0,1.0,0.7790697674418605,0.0,0.0
0.6857142857142857,0.37647058823529406,0.0,1.0,0.7790697674418605,0.0,0.0
0.6857142857142857,0.37647058823529406,0.0,0.9,0.8488372093023255,0.0,0.0
0.6857142857142857,0.37647058823529406,0.5,0.9,0.8139534883720929,1.0,0.10008201202843084
0.6857142857142857,0.37647058823529406,0.25,1.0,0.627906976744186,1.0,0.6160196828868234
0.6857142857142857,0.37647058823529406,0.25,1.0,0.4186046511627907,1.0,0.7311098961180973
0.6857142857142857,0.37647058823529406,0.25,1.0,0.627906976744186,1.0,0.3178512848551121
0.6857142857142857,0.37647058823529406,0.25,1.0,0.8837209302325582,1.0,0.00117550574084199
0.6857142857142857,0.37647058823529406,0.25,1.0,0.8837209302325582,0.0,0.0
0.6857142857142857,0.31372549019607837,0.25,1.0,0.8837209302325582,0.0,0.0
0.6857142857142857,0.31372549019607837,0.25,1.0,0.9186046511627906,0.0,0.0
0.6857142857142857,0.31372549019607837,0.25,1.0,0.9186046511627906,1.0,0.09882449425915801
0.6857142857142857,0.31372549019607837,0.0,1.0,0.6860465116279069,1.0,0.6024330235101149
0.6857142857142857,0.31372549019607837,0.25,1.0,0.48837209302325585,1.0,0.7114816839803171
0.6857142857142857,0.31372549019607837,0.25,1.0,0.5232558139534884,1.0,0.04723892837616184
0.6857142857142857,0.31372549019607837,0.0,1.0,0.6860465116279069,1.0,0.0
0.6857142857142857,0.31372549019607837,0.25,1.0,0.7790697674418605,0.0,0.0
0.5428571428571429,0.4392156862745098,0.25,1.0,0.8837209302325582,0.0,0.0
0.5428571428571429,0.4392156862745098,0.25,1.0,0.9186046511627906,0.0,0.0
0.5428571428571429,0.4392156862745098,0.25,1.0,0.9186046511627906,1.0,0.06577364680153089
0.5428571428571429,0.4392156862745098,0.25,1.0,0.5930232558139534,1.0,0.604510661563696
0.5428571428571429,0.4392156862745098,0.25,1.0,0.569767441860465,1.0,0.7332695462001093
0.5428571428571429,0.4392156862745098,0.25,1.0,0.6511627906976745,1.0,0.29518862766539095
0.5428571428571429,0.4392156862745098,0.25,1.0,0.8488372093023255,1.0,0.0
0.5428571428571429,0.4392156862745098,0.5,1.0,0.8837209302325582,0.0,0.0
0.5714285714285714,0.28627450980392155,1.0,1.0,0.8837209302325582,0.0,0.0
0.5714285714285714,0.28627450980392155,1.0,1.0,0.8488372093023255,0.0,0.0
0.5714285714285714,0.28627450980392155,1.0,1.0,0.8488372093023255,1.0,0.010196828868234007
0.5714285714285714,0.28627450980392155,0.75,1.0,0.7093023255813953,1.0,0.3805631492618917
0.5714285714285714,0.28627450980392155,0.5,1.0,0.569767441860465,1.0,0.7215144887916894
0.5714285714285714,0.28627450980392155,0.5,1.0,0.627906976744186,1.0,0.3032531437944232
0.5714285714285714,0.28627450980392155,0.5,1.0,0.7093023255813953,1.0,0.0012848551120831055
0.5714285714285714,0.28627450980392155,0.0,1.0,0.7790697674418605,0.0,0.0
0.657142857142857,0.2274509803921569,0.0,1.0,0.7790697674418605,0.0,0.0
0.657142857142857,0.2274509803921569,0.25,1.0,0.8488372093023255,0.0,0.0
0.657142857142857,0.2274509803921569,0.5,1.0,0.8023255813953487,1.0,0.0850191361399672
0.657142857142857,0.2274509803921569,0.5,1.0,0.6511627906976745,1.0,0.574712957900492
0.657142857142857,0.2274509803921569,0.5,1.0,0.4186046511627907,1.0,0.7026243849097867
0.657142857142857,0.2274509803921569,0.5,1.0,0.45348837209302323,1.0,0.29994532531437945
0.657142857142857,0.2274509803921569,0.25,1.0,0.627906976744186,1.0,0.0
0.657142857142857,0.2274509803921569,0.25,1.0,0.6162790697674418,0.0,0.0
0.6857142857142857,0.26274509803921564,0.25,1.0,0.6162790697674418,0.0,0.0
0.6857142857142857,0.26274509803921564,0.25,1.0,0.7441860465116279,0.0,0.0
0.6857142857142857,0.26274509803921564,0.5,1.0,0.7093023255813953,1.0,0.1015582285401859
0.6857142857142857,0.26274509803921564,0.75,1.0,0.6627906976744187,1.0,0.5006014215418262
0.6857142857142857,0.26274509803921564,0.75,1.0,0.4186046511627907,1.0,0.5353471842536905
0.6857142857142857,0.26274509803921564,0.75,1.0,0.5232558139534884,1.0,0.16771459814106068
0.6857142857142857,0.26274509803921564,0.75,1.0,0.7790697674418605,1.0,0.004866047020229634
0.6857142857142857,0.26274509803921564,0.75,1.0,0.8139534883720929,0.0,0.0
0.7142857142857142,0.32941176470588235,0.75,1.0,0.8139534883720929,0.0,0.0
0.7142857142857142,0.32941176470588235,1.0,1.0,0.8488372093023255,0.0,0.0
0.7142857142857142,0.32941176470588235,1.0,1.0,0.7790697674418605,1.0,0.0014488791689447787
0.7142857142857142,0.32941176470588235,0.75,1.0,0.6860465116279069,1.0,0.20492072170585018
0.7142857142857142,0.32941176470588235,0.75,1.0,0.5581395348837208,1.0,0.5265172225259704
0.7142857142857142,0.32941176470588235,0.75,1.0,0.7209302325581395,1.0,0.13562055768179332
0.7142857142857142,0.32941176470588235,0.75,1.0,0.8488372093023255,1.0,0.0
0.7142857142857142,0.32941176470588235,0.5,1.0,0.8837209302325582,0.0,0.0
0.657142857142857,0.2901960784313725,1.0,1.0,0.8837209302325582,0.0,0.0
0.657142857142857,0.2901960784313725,0.75,1.0,0.8488372093023255,0.0,0.0
0.657142857142857,0.2901960784313725,0.75,1.0,0.8139534883720929,1.0,0.02987971569163477
0.657142857142857,0.2901960784313725,0.75,1.0,0.6860465116279069,1.0,0.3237834882449426
0.657142857142857,0.2901960784313725,0.75,1.0,0.569767441860465,1.0,0.3104702022963368
0.657142857142857,0.2901960784313725,1.0,1.0,0.5930232558139534,1.0,0.09226353198469109
0.657142857142857,0.2901960784313725,1.0,1.0,0.6511627906976745,1.0,0.0
0.657142857142857,0.2901960784313725,1.0,0.30000000000000004,0.8837209302325582,0.0,0.0
0.6285714285714286,0.5215686274509804,1.0,0.9,0.9186046511627906,0.0,0.0
0.6285714285714286,0.5215686274509804,1.0,0.7000000000000001,0.8837209302325582,0.0,0.0
0.6285714285714286,0.5215686274509804,1.0,0.8,0.8837209302325582,1.0,0.045188627665390925
0.6285714285714286,0.5215686274509804,0.75,1.0,0.7790697674418605,1.0,0.16284855112083105
0.6285714285714286,0.5215686274509804,0.5,1.0,0.6046511627906976,1.0,0.578922908693275
0.6285714285714286,0.5215686274509804,0.5,1.0,0.6511627906976745,1.0,0.26596500820120283
0.6285714285714286,0.5215686274509804,0.25,1.0,0.7790697674418605,1.0,0.0
0.6285714285714286,0.5215686274509804,0.5,1.0,0.8139534883720929,0.0,0.0
0.657142857142857,0.392156862745098,0.25,1.0,0.7790697674418605,0.0,0.0
0.657142857142857,0.392156862745098,0.25,1.0,0.8139534883720929,0.0,0.0
0.657142857142857,0.392156862745098,0.5,1.0,0.7790697674418605,1.0,0.06008747949699289
0.657142857142857,0.392156862745098,0.75,1.0,0.49999999999999994,1.0,0.5602241662110443
0.657142857142857,0.392156862745098,0.75,1.0,0.47674418604651164,1.0,0.5175232367413888
0.657142857142857,0.392156862745098,0.75,1.0,0.5465116279069768,1.0,0.3161837069436851
0.657142857142857,0.392156862745098,0.25,1.0,0.7790697674418605,1.0,0.0
0.657142857142857,0.392156862745098,0.5,1.0,0.8488372093023255,0.0,0.0
0.6857142857142857,0.3686274509803921,1.0,1.0,0.9186046511627906,0.0,0.0
0.6857142857142857,0.3686274509803921,1.0,1.0,0.8837209302325582,0.0,0.0
0.6857142857142857,0.3686274509803921,1.0,0.9,0.8139534883720929,1.0,0.014543466375068344
0.6857142857142857,0.3686274509803921,0.25,0.9,0.6860465116279069,1.0,0.6026243849097868
0.6857142857142857,0.3686274509803921,0.0,1.0,0.5232558139534884,1.0,0.7581191908146528
0.6857142857142857,0.3686274509803921,0.25,1.0,0.6511627906976745,1.0,0.31159103335155824
0.6857142857142857,0.3686274509803921,0.25,1.0,0.9186046511627906,1.0,0.0
0.6857142857142857,0.3686274509803921,0.75,1.0,0.9186046511627906,0.0,0.0
0.657142857142857,0.35686274509803917,0.5,1.0,0.9186046511627906,0.0,0.0
0.657142857142857,0.35686274509803917,0.25,1.0,0.9534883720930232,0.0,0.0
0.657142857142857,0.35686274509803917,0.75,1.0,0.9534883720930232,1.0,0.0
0.657142857142857,0.35686274509803917,0.5,0.7000000000000001,0.7790697674418605,1.0,0.42258064516129035
0.657142857142857,0.35686274509803917,0.0,0.9,0.6627906976744187,1.0,0.7478676872607982
0.657142857142857,0.35686274509803917,0.0,1.0,0.47674418604651164,1.0,0.3000273373428103
0.657142857142857,0.35686274509803917,0.0,1.0,0.6860465116279069,1.0,0.0
0.657142857142857,0.35686274509803917,0.0,1.0,0.7790697674418605,0.0,0.0
0.6857142857142857,0.4509803921568627,0.0,1.0,0.8139534883720929,0.0,0.0
0.6857142857142857,0.4509803921568627,0.25,1.0,0.8023255813953487,0.0,0.0
0.6857142857142857,0.4509803921568627,0.0,0.9,0.8837209302325582,1.0,0.10431930016402406
0.6857142857142857,0.4509803921568627,0.0,0.9,0.7209302325581395,1.0,0.6518042646254784
0.6857142857142857,0.4509803921568627,0.0,1.0,0.47674418604651164,1.0,0.7557408419901586
0.6857142857142857,0.4509803921568627,0.25,1.0,0.5465116279069768,1.0,0.3024330235101148
0.6857142857142857,0.4509803921568627,0.0,1.0,0.6744186046511627,1.0,0.0
0.6857142857142857,0.4509803921568627,0.0,1.0,0.7441860465116279,0.0,0.0
